,carat,cut,color,clarity,depth,table,price,x,y,z,size_class
30881,0.33,Ideal,E,SI1,62.0,54.0,743,4.43,4.41,2.74,5.742261247748892
30882,0.33,Premium,E,SI1,62.2,59.0,743,4.43,4.41,2.75,5.747516973200387
30883,0.33,Ideal,E,SI1,62.4,56.0,743,4.43,4.41,2.76,5.752753621566534
30884,0.33,Ideal,E,SI1,62.5,55.0,743,4.45,4.42,2.77,5.767737681970206
30885,0.33,Ideal,E,SI1,62.5,55.0,743,4.45,4.42,2.77,5.767737681970206
30886,0.33,Ideal,E,SI1,63.0,54.0,743,4.42,4.38,2.77,5.744863215717619
30887,0.33,Premium,E,SI1,62.0,60.0,743,4.43,4.38,2.73,5.72713851975187
30888,0.33,Premium,E,SI1,60.6,60.0,743,4.44,4.41,2.68,5.713571333041225
30889,0.42,Very Good,E,SI1,60.0,61.0,743,4.85,4.88,2.92,6.110834264193219
30890,0.42,Ideal,E,SI1,62.1,55.0,743,4.79,4.81,2.98,6.10137488064421
30891,0.32,Very Good,E,VVS2,62.4,56.0,744,4.34,4.38,2.72,5.692232563971818
30892,0.38,Very Good,E,VS2,60.4,58.0,744,4.67,4.7,2.83,5.95688535978237
30893,0.38,Ideal,I,VVS1,60.6,58.0,744,4.69,4.71,2.85,5.97627690185609
30894,0.35,Ideal,E,VS2,61.6,57.0,744,4.53,4.56,2.8,5.853971701831769
30895,0.35,Ideal,E,SI1,61.6,55.0,744,4.55,4.57,2.81,5.868630841040881
30896,0.41,Ideal,D,SI1,61.7,56.0,744,4.77,4.8,2.95,6.07773862653906
30897,0.41,Ideal,D,SI1,61.9,55.0,744,4.77,4.8,2.96,6.082620847918806
30898,0.41,Ideal,D,SI1,63.0,53.0,744,4.74,4.79,3.0,6.089875215806146
30899,0.41,Ideal,D,SI1,60.5,57.0,744,4.81,4.85,2.92,6.089990010400375
30900,0.31,Good,F,VS2,64.2,59.0,744,4.3,4.23,2.74,5.639170216345763
30901,0.31,Ideal,F,VS1,62.4,55.0,744,4.37,4.35,2.72,5.692255332162854
30902,0.39,Ideal,G,VS2,60.7,54.0,745,4.74,4.77,2.89,6.029945818080275
30903,0.39,Ideal,G,VS2,61.5,57.0,745,4.69,4.74,2.9,6.010527882104396
30904,0.31,Ideal,E,VS2,60.9,57.0,745,4.36,4.38,2.66,5.6666852505551155
30905,0.32,Ideal,E,VS1,61.7,56.0,745,4.41,4.44,2.73,5.740239283503305
30906,0.4,Ideal,G,SI2,60.4,56.0,745,4.78,4.82,2.9,6.06209666490147
30907,0.37,Ideal,G,SI1,61.8,55.0,745,4.62,4.64,2.86,5.938032803997845
30908,0.43,Ideal,F,SI1,61.4,55.0,745,4.88,4.92,3.01,6.175302950337654
30909,0.34,Very Good,E,VS2,62.6,58.0,745,4.43,4.45,2.78,5.776196917808112
30910,0.34,Ideal,E,VS2,62.5,55.0,745,4.46,4.5,2.8,5.8123955387581345
30911,0.34,Ideal,E,VS2,62.2,55.0,745,4.48,4.49,2.79,5.810479299303765
30912,0.34,Ideal,E,VS2,62.1,55.0,745,4.47,4.49,2.78,5.802075159323798
30913,0.34,Premium,E,VS2,60.9,60.0,745,4.49,4.51,2.74,5.794018771632881
30914,0.34,Ideal,E,VS2,62.4,55.0,745,4.48,4.53,2.81,5.833579913000592
30915,0.34,Ideal,F,VS1,62.2,56.0,745,4.44,4.47,2.77,5.780720484258438
30916,0.34,Premium,E,VS2,61.1,60.0,745,4.45,4.48,2.73,5.7662050195070425
30917,0.34,Ideal,E,VS2,62.1,54.0,745,4.5,4.52,2.8,5.831674601253017
30918,0.34,Ideal,E,VS2,62.4,54.0,745,4.48,4.49,2.8,5.815641004419543
30919,0.34,Ideal,E,VS2,62.6,55.0,745,4.43,4.45,2.78,5.776196917808112
30920,0.34,Ideal,F,VS1,62.1,57.0,745,4.49,4.53,2.8,5.831653322408174
30921,0.34,Very Good,E,VS2,62.8,58.0,745,4.43,4.45,2.79,5.781377156913792
30922,0.34,Very Good,E,VS2,58.8,59.0,745,4.56,4.59,2.69,5.815134150811
30923,0.34,Premium,E,VS2,61.9,58.0,745,4.43,4.45,2.75,5.760543653496626
30924,0.34,Ideal,E,VS2,62.6,57.0,745,4.45,4.47,2.79,5.7943452895420915
30925,0.35,Ideal,F,VVS2,62.1,56.0,745,4.52,4.56,2.82,5.861051759654549
30926,0.35,Very Good,H,VVS1,60.1,62.0,745,4.52,4.57,2.73,5.817417889068936
30927,0.34,Premium,F,VS1,60.4,58.0,745,4.51,4.53,2.73,5.801539434897294
30928,0.34,Ideal,E,VS2,62.4,56.0,745,4.45,4.49,2.79,5.8007859030999205
30929,0.34,Premium,E,VS2,61.0,59.0,745,4.48,4.51,2.74,5.790802058949338
30930,0.26,Ideal,H,VS1,61.8,56.0,448,4.12,4.14,2.55,5.4427723522172275
30931,0.33,Ideal,H,SI2,61.2,54.0,448,4.45,4.5,2.74,5.77790623070715
30932,0.24,Very Good,H,VVS2,61.3,57.0,449,4.01,4.04,2.46,5.31661584522178
30933,0.24,Very Good,H,VVS2,61.4,57.0,449,4.02,4.04,2.47,5.3260618361912275
30934,0.24,Very Good,H,VVS2,61.9,57.0,449,3.97,4.01,2.47,5.297252285858382
30935,0.24,Very Good,H,VVS2,61.5,56.0,449,3.99,4.01,2.46,5.298649298692332
30936,0.24,Very Good,G,VVS2,62.0,56.0,449,4.0,4.03,2.49,5.326925581046599
30937,0.24,Very Good,G,VVS2,62.0,57.0,449,4.0,4.03,2.49,5.326925581046599
30938,0.24,Very Good,G,VVS2,62.0,56.0,449,3.99,4.03,2.48,5.317508705813014
30939,0.24,Very Good,H,VVS1,61.3,56.0,449,4.01,4.04,2.46,5.31661584522178
30940,0.24,Very Good,H,VVS1,62.3,56.0,449,3.99,4.02,2.49,5.3197299901451816
30941,0.27,Very Good,E,VS2,58.6,57.0,449,4.3,4.33,2.53,5.557841069686321
30942,0.24,Very Good,H,IF,61.3,56.0,449,4.04,4.06,2.48,5.346175140999672
30943,0.24,Ideal,H,VVS1,62.4,56.0,449,3.99,4.03,2.5,5.3290966800882265
30944,0.27,Ideal,H,VS1,62.2,56.0,449,4.12,4.15,2.57,5.45752403328721
30945,0.32,Ideal,D,SI2,62.1,55.0,449,4.38,4.4,2.73,5.717335344721511
30946,0.32,Ideal,G,SI1,61.8,55.0,449,4.4,4.43,2.73,5.733711173675356
30947,0.23,Very Good,D,SI2,63.5,57.0,449,3.87,3.85,2.45,5.189973761405071
30948,0.32,Premium,H,SI1,61.3,60.0,449,4.36,4.42,2.69,5.695980677400808
30949,0.32,Very Good,H,SI1,61.9,59.0,449,4.38,4.41,2.72,5.715316177084859
30950,0.32,Very Good,E,SI2,62.4,58.0,449,4.35,4.4,2.73,5.707419875856429
30951,0.32,Ideal,I,VS2,62.2,57.0,449,4.39,4.42,2.74,5.732443202563142
30952,0.32,Very Good,H,SI1,61.9,58.0,449,4.34,4.38,2.7,5.681585319772309
30953,0.32,Ideal,I,VS2,62.5,55.0,449,4.38,4.39,2.74,5.719327702772884
30954,0.32,Very Good,I,VS2,62.8,58.0,449,4.33,4.37,2.73,5.690901255823002
30955,0.32,Premium,E,SI2,61.2,58.0,449,4.39,4.44,2.7,5.717740023612121
30956,0.32,Ideal,E,SI2,62.0,55.0,449,4.36,4.41,2.72,5.7087134422606125
30957,0.32,Ideal,I,VS2,62.5,57.0,449,4.35,4.39,2.73,5.704137291867127
30958,0.32,Ideal,I,VS2,62.0,57.0,449,4.36,4.41,2.72,5.7087134422606125
30959,0.32,Very Good,I,VS2,63.0,56.0,449,4.38,4.42,2.77,5.744863215717619
30960,0.4,Very Good,H,VS2,62.1,56.0,746,4.72,4.75,2.94,6.042530528092342
30961,0.46,Ideal,J,VS2,61.4,56.0,746,4.96,5.0,3.06,6.24579986841744
30962,0.36,Ideal,G,VS1,61.3,56.0,746,4.6,4.64,2.83,5.916560719579655
30963,0.36,Ideal,G,VS1,61.1,55.0,746,4.63,4.66,2.84,5.937233078095025
30964,0.37,Ideal,F,SI1,61.6,56.0,746,4.61,4.65,2.85,5.932959386152662
30965,0.39,Premium,G,SI2,62.7,54.0,746,4.71,4.64,2.93,6.0007525298384286
30966,0.39,Very Good,J,VS2,63.3,56.0,746,4.63,4.6,2.92,5.958614423760454
30967,0.38,Ideal,I,SI1,62.3,56.0,746,4.63,4.58,2.87,5.927410528708694
30968,0.38,Premium,I,SI1,60.2,60.0,746,4.68,4.65,2.81,5.93430937647555
30969,0.38,Premium,I,SI1,60.5,58.0,746,4.72,4.67,2.84,5.968100339252011
30970,0.39,Premium,J,VS2,61.3,60.0,746,4.68,4.65,2.86,5.9597543930330135
30971,0.39,Ideal,J,VS2,61.4,57.0,746,4.72,4.66,2.88,5.9851856261342595
30972,0.37,Very Good,G,VS1,59.2,61.0,746,4.63,4.7,2.76,5.908341217279231
30973,0.4,Very Good,D,VS2,62.3,58.0,746,4.69,4.72,2.93,6.019275446975292
30974,0.38,Very Good,F,VS1,61.4,61.0,746,4.66,4.69,2.87,5.970968614521171
30975,0.37,Premium,F,VS2,60.6,58.0,746,4.63,4.67,2.82,5.930129906044518
30976,0.37,Ideal,F,VS2,60.6,56.0,746,4.63,4.64,2.81,5.91570712928456
30977,0.37,Premium,F,VS2,59.7,59.0,746,4.64,4.68,2.78,5.915718218110309
30978,0.37,Premium,F,VS2,61.9,58.0,746,4.54,4.6,2.83,5.885128211742998
30979,0.37,Very Good,F,VS2,61.2,60.0,746,4.59,4.63,2.82,5.905201509748664
30980,0.37,Premium,F,VS2,61.9,59.0,746,4.57,4.61,2.84,5.902851845667916
30981,0.37,Good,F,VS2,63.3,56.0,746,4.56,4.63,2.91,5.941065171009088
30982,0.37,Premium,F,VS2,62.7,58.0,746,4.55,4.58,2.86,5.897229290637218
30983,0.37,Good,G,VS1,63.1,56.0,746,4.57,4.59,2.89,5.921757811648383
30984,0.37,Premium,G,VS1,61.4,58.0,746,4.58,4.61,2.82,5.895809511600901
30985,0.37,Very Good,G,VS1,61.5,58.0,746,4.57,4.6,2.82,5.889523189077064
30986,0.37,Ideal,F,VS2,61.1,57.0,746,4.63,4.67,2.84,5.940325673150406
30987,0.37,Very Good,F,VS2,61.0,58.0,746,4.61,4.63,2.82,5.911474106764194
30988,0.37,Very Good,H,VVS2,62.2,59.0,746,4.54,4.56,2.83,5.872528174963365
30989,0.37,Premium,H,VVS2,61.3,58.0,746,4.6,4.63,2.83,5.91344810771232
30990,0.37,Ideal,F,VS2,61.4,56.0,746,4.59,4.63,2.83,5.910308400181752
30991,0.37,Premium,F,VS2,59.8,59.0,746,4.63,4.66,2.78,5.90642703131385
30992,0.37,Premium,G,VS1,59.5,58.0,746,4.67,4.71,2.79,5.939414731827458
30993,0.37,Premium,F,VS2,61.2,58.0,746,4.63,4.69,2.85,5.951562035503543
30994,0.3,Ideal,G,VVS1,60.4,58.0,747,4.36,4.38,2.64,5.655796934412379
30995,0.3,Ideal,G,VVS1,61.7,55.0,747,4.31,4.35,2.67,5.645543012188568
30996,0.41,Ideal,I,VS2,61.5,55.0,747,4.8,4.82,2.96,6.097664728143256
30997,0.35,Ideal,F,VS2,62.1,54.0,747,4.55,4.58,2.83,5.882016196690711
30998,0.36,Ideal,E,VS2,61.0,54.0,747,4.6,4.64,2.82,5.911453829146566
30999,0.36,Ideal,E,VS1,61.4,56.0,747,4.59,4.63,2.83,5.910308400181752
31000,0.35,Ideal,E,VS1,62.3,57.0,747,4.51,4.55,2.82,5.854689141416059
31001,0.37,Ideal,F,SI1,61.6,55.0,747,4.65,4.67,2.87,5.961704003056569
31002,0.32,Very Good,E,VVS1,59.0,61.0,748,4.44,4.47,2.63,5.705897307501552
31003,0.41,Good,H,SI1,64.3,54.0,748,4.72,4.68,3.02,6.05984393894615
31004,0.45,Ideal,I,VS2,61.3,55.0,748,4.92,4.96,3.03,6.2083162298748915
31005,0.39,Ideal,G,SI1,61.3,54.0,748,4.73,4.77,2.91,6.036848602929017
31006,0.29,Ideal,F,IF,61.9,56.0,748,4.27,4.3,2.65,5.6045650893363375
31007,0.35,Ideal,F,SI1,62.4,55.0,748,4.55,4.52,2.83,5.862991371008954
31008,0.35,Premium,F,SI1,60.2,58.0,748,4.6,4.54,2.75,5.8437577773231375
31009,0.35,Ideal,F,SI1,62.2,56.0,748,4.52,4.48,2.8,5.825248332093584
31010,0.35,Premium,F,SI1,61.7,58.0,748,4.54,4.51,2.79,5.836084853051309
31011,0.35,Premium,F,SI1,62.3,58.0,748,4.53,4.49,2.81,5.836796625684134
31012,0.35,Ideal,F,SI1,62.5,54.0,748,4.52,4.5,2.82,5.841942936706844
31013,0.35,Good,F,SI1,63.6,54.0,748,4.52,4.51,2.87,5.8705009430220825
31014,0.35,Very Good,F,SI1,63.1,56.0,748,4.51,4.46,2.83,5.830973196683394
31015,0.31,Very Good,E,VVS2,62.4,56.0,749,4.32,4.35,2.7,5.665006120626216
31016,0.31,Very Good,G,VVS1,61.5,55.0,749,4.36,4.4,2.69,5.689437831534036
31017,0.31,Ideal,E,VVS1,59.5,60.0,749,4.43,4.45,2.64,5.701649964443058
31018,0.41,Good,F,VS2,59.7,63.0,749,4.8,4.85,2.88,6.067087964801146
31019,0.31,Ideal,F,VS2,61.6,56.0,749,4.39,4.35,2.69,5.682842513503899
31020,0.37,Premium,I,VS1,61.4,59.0,749,4.61,4.55,2.81,5.881203426412148
31021,0.37,Good,H,VS2,63.7,55.0,749,4.56,4.54,2.9,5.907779022146417
31022,0.37,Premium,H,VS2,59.5,61.0,749,4.67,4.64,2.77,5.907433331562248
31023,0.31,Premium,G,VS1,58.2,61.0,749,4.45,4.42,2.58,5.665222771344272
31024,0.31,Ideal,G,VS1,61.9,55.0,749,4.37,4.36,2.7,5.684920822004182
31025,0.31,Premium,F,VS2,58.3,61.0,749,4.48,4.44,2.6,5.692570032111991
31026,0.31,Premium,F,VS2,59.4,58.0,749,4.45,4.37,2.62,5.671005427567635
31027,0.31,Ideal,F,VS2,60.8,57.0,749,4.41,4.38,2.67,5.688549267522074
31028,0.31,Ideal,F,VS2,62.2,56.0,749,4.39,4.36,2.72,5.70215572623845
31029,0.31,Premium,F,VS2,60.7,61.0,749,4.4,4.36,2.66,5.673257904478602
31030,0.31,Ideal,F,VS2,61.6,56.0,749,4.38,4.35,2.69,5.679552443569714
31031,0.31,Ideal,F,VS2,61.9,57.0,749,4.34,4.32,2.68,5.650959355741546
31032,0.31,Very Good,F,VS2,63.5,55.0,749,4.32,4.31,2.74,5.6728950748889195
31033,0.31,Premium,F,VS2,63.0,57.0,749,4.33,4.27,2.71,5.646895946376913
31034,0.31,Good,F,VS2,63.6,54.0,749,4.33,4.28,2.74,5.666153714764225
31035,0.31,Good,F,VS2,63.7,59.0,749,4.31,4.26,2.73,5.647442250910615
31036,0.37,Premium,H,VS2,61.4,58.0,749,4.64,4.61,2.84,5.924782485737418
31037,0.31,Very Good,G,VS1,63.3,57.0,749,4.31,4.28,2.72,5.6489053174164106
31038,0.34,Ideal,D,VS1,60.7,57.0,749,4.51,4.55,2.75,5.818425597429287
31039,0.34,Ideal,D,VS1,62.6,56.0,749,4.49,4.52,2.82,5.838733380230954
31040,0.34,Ideal,D,VS1,61.4,56.0,749,4.5,4.53,2.77,5.819322027988286
31041,0.38,Very Good,I,VS1,62.0,55.0,750,4.65,4.67,2.89,5.971722758881561
31042,0.39,Ideal,I,VVS2,62.0,56.0,750,4.67,4.72,2.91,6.003228562655613
31043,0.33,Ideal,F,VVS2,62.4,55.0,750,4.43,4.45,2.77,5.770998011133793
31044,0.4,Good,I,VVS2,59.7,62.0,750,4.75,4.79,2.85,6.01891508868242
31045,0.34,Ideal,D,SI1,62.0,55.0,750,4.53,4.5,2.8,5.834862878884064
31046,0.34,Premium,D,SI1,62.0,58.0,750,4.47,4.43,2.76,5.772249797192331
31047,0.41,Ideal,H,VS1,61.8,56.0,750,4.73,4.78,2.94,6.054666956832334
31048,0.42,Very Good,G,SI1,62.0,54.0,751,4.8,4.82,2.98,6.107379882976468
31049,0.4,Ideal,I,VVS2,62.6,54.0,751,4.69,4.73,2.95,6.032143060779802
31050,0.34,Ideal,G,VVS2,62.4,53.0,751,4.49,4.52,2.81,5.833608348053087
31051,0.3,Ideal,F,VVS2,61.6,55.0,751,4.3,4.33,2.66,5.630129930493201
31052,0.34,Ideal,H,VVS1,61.6,53.0,751,4.5,4.52,2.78,5.821332657031558
31053,0.34,Ideal,H,VVS1,61.1,56.0,751,4.51,4.56,2.77,5.832047234145136
31054,0.38,Ideal,E,VS2,61.9,57.0,751,4.61,4.66,2.87,5.946147442435132
31055,0.38,Very Good,I,VVS1,63.5,57.0,752,4.6,4.63,2.93,5.963546719302685
31056,0.38,Very Good,F,VS2,59.7,57.0,752,4.73,4.79,2.84,6.007756769256083
31057,0.24,Ideal,E,VVS1,60.9,56.0,752,4.01,4.04,2.45,5.310739278885111
31058,0.39,Ideal,G,VS1,61.3,56.0,752,4.68,4.71,2.88,5.988304401314326
31059,0.31,Ideal,D,VS1,60.5,57.0,752,4.39,4.41,2.66,5.6864258412698945
31060,0.38,Good,F,VS2,62.7,58.0,752,4.56,4.6,2.87,5.9117184224606305
31061,0.27,Premium,E,VVS2,61.8,59.0,752,4.18,4.14,2.57,5.474902069449912
31062,0.27,Ideal,E,VVS1,62.0,56.0,752,4.19,4.16,2.59,5.496485870202823
31063,0.27,Good,E,VVS1,63.9,57.0,752,4.1,4.07,2.61,5.444702511017403
31064,0.27,Ideal,D,VVS2,61.5,56.0,752,4.18,4.15,2.56,5.472758088990996
31065,0.27,Ideal,D,VVS1,61.7,57.0,752,4.2,4.16,2.58,5.494343921906295
31066,0.33,Very Good,G,VVS2,61.2,57.0,752,4.42,4.44,2.71,5.732898897771235
31067,0.33,Premium,G,VVS2,61.0,58.0,752,4.44,4.48,2.72,5.757665060333876
31068,0.33,Ideal,G,VVS2,60.1,57.0,752,4.48,4.51,2.7,5.769585573039643
31069,0.33,Premium,G,VVS2,62.0,59.0,752,4.41,4.46,2.75,5.757253984565673
31070,0.33,Premium,G,VVS2,61.7,59.0,752,4.39,4.42,2.72,5.721873960852955
31071,0.33,Ideal,G,VVS2,61.7,55.0,752,4.42,4.46,2.74,5.755265972948089
31072,0.33,Ideal,H,VVS1,62.1,55.0,752,4.42,4.44,2.75,5.754037664829386
31073,0.33,Premium,G,VVS2,59.5,60.0,752,4.52,4.55,2.7,5.795148725227903
31074,0.3,Good,F,VVS1,63.7,59.0,752,4.17,4.24,2.68,5.566344649141461
31075,0.33,Very Good,G,VVS2,60.9,57.0,752,4.43,4.5,2.72,5.7608383516982204
31076,0.33,Very Good,G,VVS2,61.9,58.0,752,4.39,4.43,2.73,5.7304285896860545
31077,0.33,Premium,G,VVS2,61.7,58.0,752,4.39,4.42,2.72,5.721873960852955
31078,0.33,Ideal,G,VVS2,61.5,56.0,752,4.45,4.49,2.75,5.779952399682755
31079,0.33,Very Good,G,VVS2,60.9,59.0,752,4.45,4.49,2.72,5.7641274325210725
31080,0.3,Very Good,D,VVS2,62.9,56.0,752,4.27,4.29,2.69,5.622819890352486
31081,0.33,Premium,H,VVS1,61.4,59.0,752,4.42,4.44,2.72,5.738212697667703
31082,0.31,Very Good,E,VVS1,60.3,57.0,752,4.41,4.44,2.67,5.708178074271006
31083,0.33,Ideal,G,VVS2,61.7,56.0,752,4.42,4.46,2.74,5.755265972948089
31084,0.33,Ideal,H,VVS1,61.7,56.0,752,4.46,4.48,2.76,5.785210709431904
31085,0.33,Premium,G,VVS2,60.6,58.0,752,4.47,4.5,2.72,5.77380648432652
31086,0.33,Ideal,H,VVS1,62.2,55.0,752,4.4,4.44,2.75,5.747494818962614
31087,0.3,Good,D,VVS2,63.6,55.0,752,4.25,4.31,2.72,5.6387573620403275
31088,0.33,Very Good,G,VVS2,60.0,63.0,752,4.45,4.49,2.68,5.7427537817285055
31089,0.33,Ideal,G,VVS2,62.5,54.0,752,4.41,4.45,2.77,5.764469968136295
31090,0.33,Very Good,G,VVS2,63.0,57.0,752,4.38,4.42,2.77,5.744863215717619
31091,0.33,Very Good,G,VVS2,62.8,57.0,752,4.39,4.47,2.78,5.769580654118009
31092,0.3,Premium,D,VVS2,62.4,58.0,752,4.26,4.3,2.67,5.612029832178678
31093,0.33,Ideal,G,VVS2,62.7,55.0,752,4.41,4.46,2.78,5.772907248877159
31094,0.36,Very Good,G,VVS2,61.7,56.0,753,4.56,4.58,2.82,5.880076585336305
31095,0.36,Very Good,H,VVS1,62.0,55.0,753,4.57,4.6,2.84,5.899718956182952
31096,0.3,Very Good,G,VVS1,62.5,56.0,753,4.25,4.29,2.67,5.60528023088799
31097,0.41,Very Good,E,SI1,59.3,59.0,753,4.86,4.89,2.89,6.10186027173452
31098,0.41,Ideal,I,VVS2,61.6,56.0,753,4.79,4.82,2.96,6.094655978270918
31099,0.3,Ideal,G,VVS1,62.6,55.0,753,4.27,4.32,2.69,5.632873555016409
31100,0.3,Ideal,G,VVS1,62.2,56.0,753,4.27,4.31,2.67,5.618763681072968
31101,0.3,Ideal,G,VVS1,62.1,58.0,753,4.26,4.28,2.65,5.594456586753373
31102,0.34,Ideal,D,VS2,61.0,58.0,753,4.49,4.53,2.75,5.80565811387523
31103,0.41,Ideal,I,VS1,61.8,53.0,753,4.81,4.84,2.98,6.116356272182624
31104,0.36,Ideal,E,VS1,61.5,55.0,753,4.58,4.66,2.84,5.9215684829317325
31105,0.41,Ideal,F,SI1,61.4,57.0,753,4.76,4.79,2.93,6.061887894142197
31106,0.4,Premium,G,VS2,61.9,58.0,753,4.74,4.76,2.94,6.051664787718393
31107,0.4,Premium,G,VS2,60.4,58.0,753,4.75,4.78,2.88,6.031006943317197
31108,0.42,Very Good,F,SI1,60.6,58.0,753,4.81,4.89,2.94,6.1116875142344655
31109,0.41,Very Good,J,VVS2,63.1,60.0,754,4.67,4.71,2.96,6.0247467856272205
31110,0.31,Very Good,F,VVS2,62.0,56.0,754,4.36,4.39,2.71,5.696841926341982
31111,0.31,Very Good,F,VVS2,62.0,55.0,754,4.34,4.38,2.7,5.681585319772309
31112,0.3,Very Good,D,VVS2,63.0,56.0,754,4.29,4.31,2.71,5.646958368618341
31113,0.3,Very Good,D,VVS2,63.2,55.0,754,4.27,4.3,2.71,5.636865581239648
31114,0.42,Very Good,H,SI1,61.1,57.0,754,4.84,4.87,2.96,6.124525995661712
31115,0.33,Ideal,G,VVS2,62.0,53.5,754,4.44,4.48,2.76,5.778726675861705
31116,0.38,Ideal,H,VS1,62.4,53.0,754,4.67,4.69,2.92,5.998978841780882
31117,0.35,Ideal,F,VS1,62.8,54.0,754,4.5,4.54,2.84,5.85850822868846
31118,0.37,Ideal,I,IF,60.7,56.0,754,4.64,4.68,2.83,5.941435388218685
31119,0.37,Ideal,I,IF,61.4,55.0,754,4.65,4.67,2.86,5.956668413159271
31120,0.34,Good,E,VS2,57.8,64.0,754,4.6,4.61,2.66,5.817826857550728
31121,0.41,Good,I,VS1,60.1,60.1,754,4.79,4.82,2.89,6.060128295142647
31122,0.3,Ideal,F,VS1,61.5,55.0,754,4.35,4.33,2.67,5.652222167826196
31123,0.43,Very Good,G,SI1,60.4,58.0,754,4.87,4.9,2.95,6.137418476009943
31124,0.43,Very Good,G,SI1,62.3,59.0,754,4.79,4.81,2.99,6.1062080343801535
31125,0.43,Very Good,G,SI1,62.7,56.0,754,4.8,4.83,3.02,6.129606144445196
31126,0.43,Very Good,G,SI1,62.9,55.0,754,4.83,4.87,3.05,6.16475420404419
31127,0.31,Ideal,E,VS1,61.2,55.0,754,4.4,4.42,2.7,5.7145093006427485
31128,0.31,Very Good,H,VVS1,58.5,59.0,755,4.45,4.5,2.62,5.713297149284074
31129,0.42,Very Good,H,VS2,62.1,54.0,755,4.81,4.84,2.99,6.121189425918567
31130,0.3,Very Good,E,VS1,61.7,56.0,755,4.3,4.33,2.66,5.630129930493201
31131,0.31,Ideal,E,VVS2,62.5,54.0,755,4.34,4.37,2.72,5.688934973871243
31132,0.31,Ideal,E,VVS2,61.4,58.0,755,4.33,4.37,2.67,5.658840046590703
31133,0.31,Ideal,E,VVS2,59.9,62.0,755,4.4,4.41,2.64,5.67882010911646
31134,0.31,Ideal,E,VVS2,59.7,61.0,755,4.4,4.41,2.63,5.6733449790503085
31135,0.31,Ideal,G,VVS1,60.2,61.0,755,4.39,4.41,2.65,5.680991955219266
31136,0.31,Ideal,G,VVS1,59.0,62.0,755,4.41,4.43,2.61,5.672135161358249
31137,0.38,Very Good,G,SI1,61.8,53.7,755,4.67,4.69,2.9,5.9890633729157985
31138,0.41,Very Good,E,SI1,62.9,57.0,755,4.72,4.76,2.98,6.0650607638077725
31139,0.41,Very Good,E,SI1,62.9,57.0,755,4.73,4.78,2.99,6.078996286194075
31140,0.41,Very Good,E,SI1,62.9,56.0,755,4.72,4.76,2.98,6.0650607638077725
31141,0.38,Very Good,G,SI1,62.1,54.0,755,4.64,4.67,2.9,5.973600255527995
31142,0.38,Very Good,G,SI1,62.0,54.8,755,4.64,4.67,2.89,5.968616848013738
31143,0.41,Very Good,F,SI1,62.6,55.0,755,4.74,4.78,2.98,6.077210008016995
31144,0.41,Ideal,E,SI1,62.5,57.0,755,4.74,4.79,2.98,6.080225045772427
31145,0.41,Ideal,E,SI1,62.1,54.0,755,4.76,4.81,2.97,6.087461398554577
31146,0.41,Good,H,VS2,63.4,58.0,755,4.77,4.66,2.99,6.054464705533722
31147,0.41,Very Good,E,SI1,62.8,59.0,755,4.74,4.75,2.98,6.068126903254557
31148,0.41,Good,F,SI1,63.2,59.0,755,4.68,4.72,2.97,6.035758320421837
31149,0.41,Premium,F,SI1,59.8,59.0,755,4.82,4.85,2.89,6.078087386480957
31150,0.41,Ideal,F,SI1,62.7,57.0,755,4.7,4.74,2.96,6.043144991768035
31151,0.41,Good,E,SI1,63.3,57.0,755,4.73,4.75,3.0,6.074730197729412
31152,0.41,Premium,F,SI1,61.8,58.0,755,4.75,4.76,2.94,6.054705242038444
31153,0.41,Premium,E,SI1,61.0,59.0,755,4.78,4.82,2.93,6.076944429308784
31154,0.41,Ideal,E,SI1,62.5,55.0,755,4.73,4.77,2.97,6.066292380821499
31155,0.41,Premium,E,SI1,61.3,58.0,755,4.76,4.8,2.93,6.064896644014536
31156,0.41,Good,E,SI1,63.5,57.0,755,4.69,4.73,2.99,6.051573590728704
31157,0.41,Ideal,E,SI1,62.6,57.0,755,4.72,4.73,2.96,6.046224219006012
31158,0.41,Ideal,I,VS1,60.9,53.0,755,4.8,4.85,2.94,6.096835308195199
31159,0.41,Very Good,F,SI1,62.9,56.0,755,4.71,4.73,2.97,6.048030174428771
31160,0.41,Very Good,E,SI1,62.4,55.0,755,4.74,4.78,2.97,6.072360608355599
31161,0.41,Good,F,SI1,63.9,56.0,755,4.68,4.74,3.01,6.061159075917192
31162,0.41,Very Good,F,SI1,62.8,57.0,755,4.69,4.73,2.96,6.037025282159548
31163,0.41,Very Good,E,SI1,61.4,56.0,755,4.77,4.81,2.94,6.075842315287744
31164,0.41,Ideal,E,SI1,62.7,57.0,755,4.74,4.77,2.98,6.074188656041758
31165,0.41,Premium,E,SI1,60.1,60.0,755,4.79,4.83,2.89,6.063118337748458
31166,0.41,Good,E,SI1,63.9,58.0,755,4.7,4.72,3.01,6.061211103362369
31167,0.41,Very Good,E,SI1,60.5,61.0,755,4.78,4.8,2.9,6.056097924280027
31168,0.41,Good,F,SI1,63.3,57.0,755,4.69,4.72,2.98,6.0436871130152054
31169,0.41,Premium,E,SI1,62.4,58.0,755,4.75,4.77,2.97,6.072379710700414
31170,0.41,Premium,F,SI1,61.0,60.0,755,4.77,4.81,2.92,6.065994529331396
